Шовкова хустка «Дубки»,"Хустка із репродукцією картини Герасима Головкова «Дубки» з основної експозиції Одеського художньогоРозмір: 70х70 смСклад: 100% шовк                                                                                                                                 Картина: Дубки
Категорія: Доросле
Тип: Шовкові хустки
Художник: Головков",https://www.ofam.org.ua/ua/shop/tproduct/130991792-259076897384-shovkova-hustka-dubki,https://static.tildacdn.com/tild3732-3262-4437-b864-313463313661/1.jpg,"2500,00"
Шовкова хустка «Купання овець»,"Хустка із репродукцією картини Івана Айвазовського «Купання овець» з основної експозиції Одеського художньогоРозмір: 70х70 смСклад: 100% шовк                                                                                                                                 Картина: Купання овець
Категорія: Доросле
Тип: Шовкові хустки
Художник: Айвазовський",https://www.ofam.org.ua/ua/shop/tproduct/130991792-513191510238-shovkova-hustka-kupannya-ovets,https://static.tildacdn.com/tild6663-6635-4733-a663-623964353064/1-3.jpg,"2500,00"
Шовкова хустка «Ранок на морі»,"Хустка із репродукцією картини Івана Айвазовського «Ранок на морі» з основної експозиції Одеського художньогоРозмір: 70х70 смСклад: 100% шовк                                                                                                                                 Картина: Ранок на морі
Категорія: Доросле
Тип: Шовкові хустки
Художник: Айвазовський",https://www.ofam.org.ua/ua/shop/tproduct/130991792-737656497289-shovkova-hustka-ranok-na-mor,https://static.tildacdn.com/tild3833-3234-4265-a438-303062323166/1-2.jpg,"2500,00"
Шовкова хустка «Жнива»,"Хустка із репродукцією картини Зінаїди Серебрякової «Жнива» з основної експозиції Одеського художньогоРозмір: 90х90 смСклад: 100% шовк                                                                                                                                 Картина: Жнива
Категорія: Доросле
Тип: Шовкові хустки
Художник: Серебрякова",https://www.ofam.org.ua/ua/shop/tproduct/130991792-368474160233-shovkova-hustka-zhniva,https://static.tildacdn.com/tild6263-6562-4830-b765-646235396335/6.jpg,"3800,00"
Значок «Політ»,"Металевий значок із репродукцією картини Олександра Ацманчука «Політ» з колекції Одеського художнього музею                                                                                                                                 Тип: Значки
Категорія: Доросле
Картина: Політ",https://www.ofam.org.ua/ua/shop/tproduct/130991792-719253714382-znachok-polt,https://static.tildacdn.com/tild3232-6536-4531-b337-326430636162/IMG_1469.JPG,"99,00"
Значок «Дівчина з птахом»,"Металевий значок із репродукцією картини Олександра Фрейдіна «Дівчина з птахом» з колекції Одеського художнього музею                                                                                                                                 Тип: Значки
Категорія: Доросле
Картина: Дівчина з птахом",https://www.ofam.org.ua/ua/shop/tproduct/130991792-237327069828-znachok-dvchina-z-ptahom,https://static.tildacdn.com/tild6664-3864-4665-a531-323037633865/IMG_1470.JPG,"99,00"
Значок «Вінграновський»,"Металевий значок із репродукцією картини Святослава Божія «Портрет Миколи Вінграновського» з колекції Одеського художнього музею                                                                                                                                 Тип: Значки
Категорія: Доросле
Картина: Портрет Миколи Вінграновського",https://www.ofam.org.ua/ua/shop/tproduct/130991792-981885019796-znachok-vngranovskii,https://static.tildacdn.com/tild3934-6139-4239-a631-363937376139/IMG_1467.JPG,"65,00"
Значок «Гаяне»,"Металевий значок із репродукцією картини Тетяни Яблонської «Гаяне» з колекції Одеського художнього музею                                                                                                                                 Тип: Значки
Категорія: Дитяче
Категорія: Доросле
Картина: Гаяне",https://www.ofam.org.ua/ua/shop/tproduct/130991792-367689822677-znachok-gayane,https://static.tildacdn.com/tild3737-3130-4638-a665-356438623239/IMG_1482.JPG,"99,00"
Скетчбук «Овочі. Натюрморт»,"Скетчбук розміру А5 із репродукцією картини Іллі Машкова «Овочі. Натюрморт» з колекції Одеського художнього музеюРозмір А5, нелінований папір, 24 аркуші Тип: Скетчбуки
Категорія: Дитяче
Категорія: Доросле
Картина: Овочі. Натюрморт
Художник: Машков",https://www.ofam.org.ua/ua/shop/tproduct/130991792-493165448246-sketchbuk-ovoch-natyurmort,https://static.tildacdn.com/tild6332-3562-4734-a130-386535373665/IMG_1505.jpg,"49,00"
Розмалюй шедеври,"Якщо тобі набридло розмальовувати за правилами і переносити кольори з оригіналу (а так буває, і це нормально), то в нас для тебе є декілька цікавих завдань, аби зробити цей процес ще цікавішим.13 малюнків А4 Тип: Розмальовки
Категорія: Дитяче
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-606853296083-rozmalyui-shedevri,https://static.tildacdn.com/tild6363-3861-4265-b466-313363663166/_A4-13.jpg,"149,00"
Розмальовка,"Розмальовка із контурними малюнками робіт з колекції Одеського художнього.8 малюнків А4 Тип: Розмальовки
Категорія: Дитяче
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-442088342546-rozmalovka,https://static.tildacdn.com/tild3961-6663-4537-b561-646631363731/3_.jpg,"149,00"
Календар 2020 «Ню»,"Настінний календар на 2020 рік із репродукціями картин з колекції Одеського художнього музею.                                                                                                                                 Тип: Календарі
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-412551857541-kalendar-2020-nyu,https://static.tildacdn.com/tild3234-3837-4939-b764-386235303362/IMG_2019-12-19_13483.jpg,"25,00"
РОЙТБУРД,"Головна редакторка та укладачка: Ольга БалашоваОбкладинка: м'якаКількість сторінок: 444Мова: російськаРік видання: 2016Видавництво: «Основи» Тип: Книги
Категорія: Доросле
Художник: Ройтбурд",https://www.ofam.org.ua/ua/shop/tproduct/130991792-133837919376-roitburd,https://static.tildacdn.com/tild6636-3564-4533-b330-636362626463/IMG_8582.JPG,"599,00"
Каталог виставки «Константин Сомов. Без цензури»,"Куратор виставки на честь 150-річчя Константина Андрійовича Сомова (1869–1939), автор тексту каталогу, упорядник додатків — Павло Голубєв, кандидатмистецтвознавства. Видання знайомить з творами майстра із зібрань Одеського художнього музею, інших музеїв України, а також Латвії та Литви. Спеціально для ювілейної виставки, твори художника були ретельно описані і прокоментовані із залученням великої кількості архівних матеріалів, які досі не публікувалися. Багато з цих робіт відтворені вперше.                                                                                                                                 Тип: Книги
Тип: Каталоги
Категорія: Доросле
Художник: Сомов",https://www.ofam.org.ua/ua/shop/tproduct/130991792-412174070361-katalog-vistavki-konstantin-somov-bez-ts,https://static.tildacdn.com/tild3831-6361-4261-b564-346266333766/____181034.png,"349,00"
Каталог виставки «Суворі та Стильні»,"У каталозі зібрано більше 200 робіт з фондів Одеського художнього та інших музеїв України, а також приватних зібрань. Каталог включає тексти українською та англійською мовами, а також архівні фотографії і біографічні дані художників-«суворостильців».                                                                                                                                 Категорія: Доросле
Тип: Каталоги",https://www.ofam.org.ua/ua/shop/tproduct/130991792-944794644504-katalog-vistavki-suvor-ta-stiln,https://static.tildacdn.com/tild3032-6465-4237-a365-623234346536/__.png,"349,00"
Каталог «Петро Ганський»,"Укладач та автор вступної статті — Людмила Єрьоміна, головна зберігачка Одеського художнього. Каталог було видано у 2017 році до 150-річчя Петра Ганського. На його сторінках ви знайдете роботи художника, що зберігаються в колекції музею.                                                                                                                                 Категорія: Доросле
Тип: Каталоги
Художник: Ганський",https://www.ofam.org.ua/ua/shop/tproduct/130991792-972742360148-katalog-petro-ganskii,https://static.tildacdn.com/tild6562-3563-4536-b037-616539333534/_.jpg,"99,00"
Каталог до виставки реставрованих творів з фондів музею «В лабіринтах часу»,"Катаолог до виставки реставрованих творів іконопису та живопису із фондів Одеського художнього. Упорядники каталогу: головна зберігачка Людмила Єрьоміна, завідуюча відділом мистецтва XVI — початку ХХ століття Олена Жуліцька; автор вступної статті: Людмила Єрьоміна. Каталог видано у 2016 році.                                                                                                                                 Категорія: Доросле
Тип: Каталоги",https://www.ofam.org.ua/ua/shop/tproduct/130991792-800400423158-katalog-do-vistavki-restavrovanih-tvorv,https://static.tildacdn.com/tild6362-6163-4265-b132-363666663062/_.jpg,"99,00"
Набір листівок «Хайлайти колекції»,"Набір листівок із репродукціями робіт з колекції Одеського художнього музею.                                                                                                                                 Тип: Листівки
Категорія: Доросле
Категорія: Дитяче",https://www.ofam.org.ua/ua/shop/tproduct/130991792-701201570943-nabr-listvok-hailaiti-kolekts,https://static.tildacdn.com/tild6439-6132-4335-b231-313661643132/-04.jpg,"99,00"
Набір листівок «Константин Сомов»,"Набір листівок із репродукціями графічних робіт Константина Сомова з виставки «Константин Сомов. Без цензури».                                                                                                                                 Тип: Листівки
Категорія: Доросле
Художник: Сомов",https://www.ofam.org.ua/ua/shop/tproduct/130991792-975401570539-nabr-listvok-konstantin-somov,https://static.tildacdn.com/tild3763-3935-4334-b938-643961663236/1-03.jpg,"49,00"
Стікери «Ро наш Бро»,"Стікери на підтримку директора Одеського художнього музею Олександра Ройтбурда.                                                                                                                                 Тип: Стікери
Категорія: Доросле
Художник: Ройтбурд",https://www.ofam.org.ua/ua/shop/tproduct/130991792-160959529565-stkeri-ro-nash-bro,https://static.tildacdn.com/tild3038-3863-4336-b830-633434303636/roytburd_picture_90x.jpg,"19,00"
Стікери «Не вішай ярлики!» А5,"Набір стікерів із ілюстраціями, створеними для проєкту «Не вішай ярлики!», що об'єднали в собі фрагменти робіт з колекції Одеського художнього та гасла проти стереотипів щодо жінок.                                                                                                                                 Тип: Стікери
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-418696381360-stkeri-ne-vshai-yarliki-a5,https://static.tildacdn.com/tild3936-3636-4963-b338-353263326537/a4_.jpg,"49,00"
Магніт «Музейний котик»,"Магніт із ілюстрацією Олександра Грехова, всі кошти від продажі якого йдуть на харчування музейних котів                                                                                                                                 Тип: Магніти
Категорія: Дитяче
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-448448219129-magnt-muzeinii-kotik,https://static.tildacdn.com/tild6339-6163-4932-a261-653764366565/75361062_28589939508.jpg,"49,00"
Магніт «Жнива»,"Магніт із репродукцією роботи Зінаїди Серебрякової «Жнива» з колекції Одеського художнього                                                                                                                                 Тип: Магніти
Категорія: Доросле
Категорія: Дитяче
Картина: Жнива
Художник: Серебрякова",https://www.ofam.org.ua/ua/shop/tproduct/130991792-642028287187-magnt-zhniva,https://static.tildacdn.com/tild3365-6235-4339-a339-383165343938/__1884-1967__.jpg,"25,00"
